class_name,tempo,beats,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues,58.7269176136364,26,0.377690444949736,0.065906293690205,569.930721049265,995.407125415408,927.42772530476,0.021700549051858,-350.436204376748,169.545752467679,31.8203720420447,16.6828359961174,28.7101469912194,19.2569751483816,7.86339522802549,10.0367641732148,4.73510644155985,2.90746613046187,3.91555261659431,1.82168965799315,-5.97089162650451,-5.25956752565127,-0.229210749586906,-1.77685052786943,-3.71375119338657,0.181590194622781,2.07239011545441,-2.89622457001265,blues
blues,117.453835227273,53,0.375158189190578,0.198281615972519,1236.57428012749,1602.30912432248,2604.15091972233,0.04462595842202,-148.639173352708,145.74631116089,-9.36363869738554,48.4537702825957,10.5574371756266,18.0064319388044,-2.62604798485417,16.9554894930928,-11.5126612892705,8.72441691055092,-8.16455081221562,3.23069252421757,-0.667059721206654,-0.727791088478354,-6.82116029849202,-3.94254725276817,-15.7393701633694,-5.60468766454144,-5.80276975749251,-0.048728947176601,blues
blues,172.265625,83,0.397724776169228,0.134891763329506,2272.49507876292,2356.85593729716,5108.31911069321,0.097657005853328,-110.260079222068,90.7018119476498,-2.52748690657265,74.0532723336866,-11.7473006370611,39.2146714272941,-13.1718193030288,20.5352736527417,-17.1636413716872,12.8287127053878,-21.4335799362703,5.95240510254034,-8.03358567329819,4.23986771677486,-16.4855522379791,6.54250257068426,-5.69594348028758,-3.64086402797303,-4.85688364698825,1.85451643071125,blues
blues,143.5546875,66,0.260573778666061,0.051349319517613,1132.34062887444,1582.49204665864,2065.47917699666,0.048313766810178,-314.582809240834,139.926741139158,11.8658512902329,30.113314332219,-7.54976352406895,14.9141790183439,-2.69956236939419,6.70792995955515,-6.39160067232711,2.81935009475573,-11.7154135426793,2.0774795944274,-11.4425014843092,-9.50438952316467,-15.1854948586487,-9.35557238807027,-5.67277147394715,1.56477199912914,0.890935738876942,-7.96037649964233,blues
blues,135.999177631579,67,0.369972514218832,0.187148332595825,1388.39474862631,1772.85438046252,2754.52501043078,0.05714742465654,-130.553972254016,139.977099264251,-1.26914606297111,39.3236537685832,-6.35180568586835,19.7690892105784,-11.2130415309253,27.2461069420296,-16.5326655951423,7.03140285388839,-1.19716137712328,1.61175753030729,-6.62830654314679,4.95224032065037,-1.63332606236606,0.956659145892182,-4.84075729582437,-5.96695516857499,-2.78218692130868,-6.49400117333515,blues
blues,161.4990234375,80,0.289932320004588,0.103115268051624,2513.71681732961,2345.23061418645,5247.44326942845,0.135146197150735,-113.167773341174,88.7093341604608,-8.92534299700977,49.4874950858859,-34.5800074803699,15.865090535717,-17.7443760431182,14.7140989254742,-11.2076158370354,15.3665640822198,-15.0817299640666,8.74878816971343,-18.6308989608656,5.4742180526304,-9.26742964603917,8.01796421614882,-9.55207436972469,5.87359384556358,-4.40283506586536,3.61534858064401,blues
blues,73.828125,35,0.30526217800779,0.120541788637638,2429.26093416063,2286.62528109805,5065.02770580375,0.134686638327206,-89.3579063687701,93.7860552431952,-14.5745376943747,54.39165391726,-33.5083796371036,19.4209937855874,-19.7616005470503,13.026320193236,-13.8659571991172,14.6077658994403,-14.9695259870735,10.5855706633654,-18.0269344567241,6.65424686775205,-10.204747005188,6.52764225901939,-10.8467452953946,3.31942339501985,-6.18902438376731,2.99484059362573,blues
blues,117.453835227273,54,0.36815823777467,0.242433577775955,1827.14803570856,1898.71712361161,3743.61902951456,0.094038735971362,-54.7276890292613,119.473194923052,-34.8455825841848,37.5287927059516,-15.8740421548859,22.0684398459705,-14.6554038882127,18.5198486854714,-9.62992376637857,11.2559998318961,-11.7230049403999,11.535462282287,-6.42125594669774,1.78808722072591,-5.87456880592198,0.370938726073798,-9.0664877472382,-2.02123163987607,-5.41751970689299,0.024243819592584,blues
blues,103.359375,44,0.376686702752834,0.141017809510231,1239.33722823434,1659.4664703825,2517.61810964106,0.050907855432469,-206.278431438099,126.627467987116,10.5852048435758,43.2231678634159,12.5014875190018,19.4250019928581,0.357382241059555,12.7388082277841,-4.57233020685547,4.05081727934934,-4.41395282135392,3.65940861807517,-1.44848070402567,-1.69515018342409,-7.15746381943971,1.17111389954409,-6.22197459678454,0.600702590027874,-1.60509495071009,-0.52877385469539,blues
blues,129.19921875,62,0.280456455045155,0.124715231359005,1649.29377146484,2190.2483057568,3761.42725516399,0.052926361745356,-233.724590528042,101.183595073097,17.6502718300199,23.734355068189,2.07937216194727,25.9402926314665,-16.9677095015908,15.0941730825748,-22.2787878079333,4.40050733176051,-23.2016367171633,-6.04612706331896,-5.06535116616386,1.07317268925556,-5.78049166288634,-8.30559550398922,-11.3863460860984,-6.72531589950699,-10.0277067229953,-14.0352691174046,blues
blues,161.4990234375,78,0.337922168530768,0.129096269607544,2258.5384186657,2176.03118928977,4755.42957790127,0.112765002176858,-95.4244227767093,101.368652171034,-20.682496525429,48.6554756317883,-30.2586391779316,20.8025265066135,-18.3037582861665,14.134916538755,-12.7875796953141,13.4337007973206,-14.072366575835,7.72372064304142,-19.2241489881311,2.85637193425475,-9.80944501458191,6.91175557515353,-11.3031638340429,8.9407043169864,-2.95963889332199,-0.975428054175048,blues
blues,151.999080882353,75,0.260668742309184,0.133164808154106,1430.58200347263,2075.60234349859,3246.73036746565,0.041969889826819,-239.010914855492,108.669217797275,34.1493502899965,30.2427936103744,-0.470996842147249,27.2965160145807,-21.3890854145817,14.1558468517876,-24.5056312553104,-1.87681955402347,-28.0522648186189,-11.2582633866285,-16.4841010874191,-7.63635681488111,-12.7962906698628,-15.3520311488338,-13.7322823983777,-7.40016103338178,-10.0839543569926,-13.28513958948,blues
blues,67.9995888157895,34,0.340983161628006,0.095918424427509,1529.83531593008,2038.61757896922,3548.82020743639,0.056044256724071,-207.556795958413,124.006717187989,8.93056165888207,35.8746844809312,2.91603772167465,21.5237248449565,-8.55470308154518,23.3586724501472,-10.1036163589291,11.9037435200419,-5.56038718442406,5.37680204526504,-2.23911932762165,4.21696308136792,-6.01227327210553,0.936108546901124,-0.716536846949523,0.293875173281953,-0.287430664812158,0.531572922862857,blues
blues,123.046875,59,0.44297230627897,0.125422433018684,2310.28060402796,2206.71093550326,4829.32079775784,0.128425905209946,-90.6774853311084,100.093132509189,-23.9162668733712,52.5811245107492,-20.9163917594036,31.4941546735301,-11.2033291829425,20.0853822349382,-10.9092200692383,17.5562291830316,-14.0925253362781,12.9880667923018,-11.4153916371706,2.90606882814183,-12.0129141447079,4.82258465121881,-11.1566735382926,1.15921044000049,-3.91395586602151,3.25042684090642,blues
blues,172.265625,79,0.336773093373581,0.158098042011261,1442.19027057929,1870.53415508823,3083.41468834656,0.050889337025929,-155.504930698951,125.638857079991,1.59655406530043,45.804522500573,0.900779401743922,25.3675634860124,-10.7874960245478,15.5663803096892,-11.9204677943021,1.26444035628378,-6.64981949619704,-0.792893627140015,-7.74805692162258,0.413547824537407,-7.0302618963151,3.99767813463238,-6.25661173036746,0.958226193846568,2.01982180595116,-5.74218884259498,blues
blues,135.999177631579,66,0.427294375573277,0.251263111829758,2314.74847892384,2261.6943491877,5036.16954697175,0.117950533934791,-19.8671499888221,98.8978076529963,-24.4778097792679,49.5917587354655,-16.2021931385324,30.2044562745728,-18.0293006464773,27.5621453009267,-11.4053386976598,14.883301380505,-8.91196752176707,11.674803394487,-10.8870612445609,9.31544924291067,-5.83309084017456,9.26136430151673,-4.05038837454766,3.25589882012764,-3.46685189487091,2.38078518472926,blues
blues,135.999177631579,63,0.432836126574623,0.15782567858696,2032.09498692391,1976.29801390186,4023.52567029073,0.113166738220782,-98.6747528756265,104.795412836491,-35.1095646994374,60.7016275435871,-2.83140420492121,22.2367938871798,-7.83652062490031,19.0300445990547,-11.5813657213651,17.0209498630896,-5.38607379949624,12.202054929485,-9.9614667772113,0.357867747701922,-4.26525348443636,6.13488686235688,-4.83001648361691,1.50369239861305,-1.4912538666739,3.5097771752824,blues
blues,99.3840144230769,45,0.408875618175811,0.243217393755913,2206.77124641526,2191.47350569634,4657.38850407556,0.111525780645317,-29.0109904085644,104.532914075489,-30.9742073252232,38.1563921189472,-7.99116672745017,30.8885705703725,-20.5978306883376,25.8291060817999,-12.953563535384,16.9414852020775,-12.2653932489169,10.7864536860733,-10.558812392021,6.87770943293374,-10.2948575938052,6.96784540929861,-10.2560995934986,0.705013954350177,-6.00072201650268,1.34895518576795,blues
blues,117.453835227273,55,0.365575302823775,0.219079926609993,2645.68166103825,2426.19851188874,5612.50772860028,0.136468562548375,-52.6930605336812,74.430283763674,-18.692436720354,56.3238728018436,-3.93968750765385,31.971838568237,-16.4596382371749,22.409399786399,-12.2578288609901,27.2167458493382,-9.23317815547013,7.79249860810401,-10.5619262510067,6.94695633936661,-9.12786673511196,13.0200907641659,-9.85400233466624,3.68945951529349,-4.94772595381193,4.42606577009266,blues
blues,123.046875,59,0.27748350207343,0.088606923818588,1318.65682168187,1904.76117718038,3046.68157713332,0.039972925333785,-255.965773977777,110.823046432635,21.505215110452,67.5712326078681,4.29980369073051,43.1054561631717,-4.50772473776442,10.4235327804094,-8.69432711966024,1.65814933297621,-20.5931548342611,-2.4429289138549,-7.13086467918918,-11.1639167748443,-12.6094078322035,2.74200942626019,-8.94884937880377,-7.94072806548183,-2.3441566204619,-0.705606233534173,blues
blues,161.4990234375,81,0.367137470038486,0.065712958574295,1353.26046156586,1757.23094143237,2882.22423825102,0.043958917859907,-287.914964563821,123.980064145191,5.45975380879428,33.678088575289,1.09191697718336,14.7044699711437,-4.89855193961578,8.65490047664633,0.784048865572314,6.57092667716426,-4.87865778883668,-3.18086588821395,-5.55642032967301,-6.78962654029927,-2.64463957190628,-2.98492695311042,-3.38520149022936,-1.85639001197524,1.83615067736726,-4.89741981645106,blues
blues,123.046875,58,0.379427677065289,0.123986072838306,2148.78619909212,2204.57406445851,4673.66340566346,0.098812327665441,-106.311032229342,102.630953288959,-20.1551248637215,59.3603738630871,-9.95454423501161,33.6891825964892,-14.170399807052,23.5100005964048,-13.3140682500709,16.014285498558,-18.9169810713654,7.82136297231065,-7.78812190262971,4.04783605683452,-11.3409393896517,2.06021822803452,-5.73942585082068,0.464256723014267,-1.90908890205968,-3.12830776469255,blues
blues,103.359375,50,0.412500764380845,0.168357968330383,2171.22174173874,1954.38378497814,4237.13271197151,0.13280229598007,-76.7179593009756,105.753529670216,-43.1817554373718,60.9458504458231,-8.75863103725194,21.227078947322,-12.8648455984133,18.6038440289244,-11.3849386353592,14.5417661777563,-6.04797045731701,12.7269591178031,-9.36680939415533,1.35085924598244,-3.60997229722836,6.99760852018038,-4.05300759790226,-0.271426782122374,-3.69609156873873,-0.504041438202215,blues
blues,78.3025568181818,37,0.332479590883546,0.117412768304348,2553.23241477393,2280.12866857718,5148.10220346362,0.146851719717492,-85.1502501436967,88.8067218325361,-16.3226110904639,59.2245160590958,-35.9902419392945,14.3857299281847,-22.3086123022064,9.6473230073137,-14.8203385702485,11.1779965939193,-14.8044568852451,8.47845258913481,-19.5902255043856,6.41321032367693,-13.7796672625049,6.11203656550968,-13.1546438023018,3.93345589730799,-7.61545354749742,3.75262558133154,blues
blues,99.3840144230769,49,0.393755548247716,0.19672292470932,1977.17237723504,1927.80369238392,3942.83449155258,0.106627095225426,-55.5792433761532,114.935847931112,-37.0528308514848,64.8965133546108,-7.13935296132847,15.238384909487,-16.2226154060212,18.6308090374333,-9.74589198175341,21.4600419981141,-5.64141551318281,12.7823167713556,-16.5286809194077,3.79378770254216,-7.89087010572052,8.47760915807437,-4.06520951722158,3.20744081263349,-5.17825048823327,-1.27952367565265,blues
blues,107.666015625,52,0.264615866405708,0.113221161067486,1324.30435621219,1827.7375353763,2710.0336127975,0.051417300575658,-209.789265827001,124.458449222322,10.3103803849803,47.0180056896988,6.510237682425,15.4054491739764,-1.99270961432465,6.71740508392952,-21.5541930328425,10.7217160802531,-5.52496533066347,-2.20593512827101,-3.03819220604234,8.64551580748894,-0.304229969273182,-0.637743824208577,-2.93988484447427,-1.70592278177431,-1.76958958301885,-7.76295795935687,blues
blues,129.19921875,65,0.429510879673974,0.148365646600723,1739.01962094565,2290.40173892151,4551.15581311678,0.048051863631966,-163.211141089042,89.7910408498624,12.9792564812346,80.691272830028,3.66078658865638,39.7419761845291,-5.40382984381484,26.5004957569482,-13.1607389488528,2.71021141880256,-20.5523542888527,6.00863871539471,-2.9100593914838,-0.43461287082067,-17.5454736864642,4.15453309646356,-5.99022637795405,-7.86042297816729,-8.56509595761812,1.85771081221925,blues
blues,117.453835227273,58,0.46643590928493,0.192153707146645,2225.21664715996,2255.19500508031,4703.1882271309,0.108586644978715,-86.3523380303185,92.6752445694121,-15.3774071200098,54.0597770169974,0.883208638743784,31.5639277077932,-14.6153992201099,23.3200658523736,-14.9754206361515,15.3358242334748,-7.04720162109415,12.1812725283221,-6.09762544815638,7.02542026407698,-5.80534822162365,7.4321284707599,-6.07514276205592,3.38299100050578,-4.27693418425876,1.23819320643315,blues
blues,123.046875,61,0.33889608580455,0.251350194215775,2141.46165564435,2168.01556004121,4627.99701513521,0.105151291602167,-29.362092860473,108.667950119393,-25.5731648539497,38.4294698903716,-18.3250908369144,21.7810956766172,-25.1616574300488,22.3870483919213,-17.6041266649121,14.660119230667,-12.0785060383956,5.45650398663032,-7.68771260588629,7.41059966428728,-11.3191769137412,7.22928838228896,-9.46655212313845,1.93005884755408,-6.32847555423379,-1.30481237301932,blues
blues,63.0240091463415,29,0.421921879269293,0.099404692649841,991.164417491522,1396.5236857962,1943.12158354296,0.036052692047214,-236.360988483138,161.697415938829,-1.13594400740737,27.2711180807562,9.59598174545965,20.6048850460914,0.241901377821825,13.7905664669173,-0.495927150796968,10.1821381278623,-4.45285365092081,5.50944646336978,-3.71332602279145,-0.895496419842669,-4.90080096422728,-2.86682480117912,-3.76134171128578,-3.34570804592333,-2.41034986708105,-3.78014472668583,blues
blues,129.19921875,61,0.288330210207771,0.17340749502182,1506.97939245029,2096.63763110446,3404.79607833059,0.045430186363197,-171.786063670391,120.280233110714,15.336580882272,21.0972806085139,-5.41002084107246,24.1924747647747,-24.1403089489356,18.5453248610659,-22.3529873558574,1.30263976448328,-20.7612934496863,-4.98454516690967,-17.1195952699145,-7.89807626995973,-15.3211583541302,-9.35015107745542,-8.90613024815536,-8.51696525440136,-14.330010804448,-19.9352028885774,blues
blues,92.28515625,43,0.424283630680415,0.175920352339745,1886.68361927563,1913.22462264146,3828.10185199182,0.089923870452786,-92.7479814393204,115.339527208059,-35.0642717420366,57.8615568931525,1.84509107483588,26.6166114253499,-14.5524532926224,22.1332546496769,-8.20914607743725,11.0159509615907,-5.64360036305291,7.27717391667468,-10.2059734024915,1.33217532085362,-4.10589739560867,0.978302498122857,-6.55378683718475,-0.682512074169399,-2.12682649490055,-1.51824323491647,blues
blues,198.768028846154,96,0.304322196160293,0.081461444497109,1455.00167227747,1825.88541460639,3009.85679980771,0.061350725014512,-233.763613381341,120.673510308914,-3.17108484667,39.5409941834456,3.85745638463427,18.840429103835,-3.69182514197015,4.43185386014129,-14.9780444220676,17.5676499549501,1.8400663188083,2.53732878118454,-1.24045472000567,8.43924563147318,-0.210691658921912,-3.90611951947671,-4.47878290459002,-0.012436775405507,1.29361366836529,-2.08479632989024,blues
blues,123.046875,54,0.248627402223348,0.069145128130913,1188.1683365998,1682.86015044111,2339.63585254209,0.048160328584559,-328.673792769899,102.696873457977,19.8760636413769,26.731257019968,7.15825771438956,22.7166430052662,-6.95679650907165,12.8043520910157,-10.7087484408544,-0.419348899747819,-12.3639756348813,-8.89717747724312,-9.2385192623653,-9.10932621080082,-9.0038357771161,-7.64076661514601,-7.19091571606028,-9.3684765711054,-4.47006025643095,-3.68880021091139,blues
blues,135.999177631579,63,0.400859729681955,0.182379856705666,1945.84842524633,2082.24662588838,4175.8747490567,0.085805981520898,-82.9790228690474,107.052112687908,-25.3204532612931,57.1249946656505,0.085438584581033,34.6968038212258,-11.0420215226917,20.5326976212696,-11.2131775735349,14.8341261264787,-10.229334342439,12.5395820340839,-9.76230404479471,2.56225349147499,-6.30085327450739,2.99678479817549,-8.71845552822011,-0.326581302089747,-2.98034730535847,0.712600611550122,blues
blues,123.046875,60,0.38785121227293,0.102582350373268,1912.50688131772,2361.47465323112,4776.86278163095,0.058425950561146,-182.638290837734,90.6767974909241,14.1190848828141,67.5498264124285,2.69321381652154,38.430528566047,-8.41089835505022,24.127446256807,-13.7819906712175,4.83599628273328,-16.682030861966,5.81170847577821,-5.14953342972049,0.192984364667127,-14.4807622589282,6.86288376994793,-4.44236214316591,-2.98688887023534,-4.81624817623109,5.40032481525947,blues
blues,161.4990234375,77,0.363602838496103,0.175573036074638,1552.48195824589,1747.16598496131,3040.51494775542,0.076300747992454,-90.7543937912119,140.459906902639,-29.1099652879378,31.6890143980549,-13.9870360073767,25.7547611592218,-13.6495859046682,11.6292709964268,-11.7805889086387,9.70644234968337,-13.1231114434007,5.78926486471801,-8.90522443403181,-1.0837199898622,-9.2183588970385,2.45580522977832,-7.72690133305228,-1.8157238511275,-3.4334342717656,-2.22682144103102,blues
blues,86.1328125,38,0.26588317698813,0.16814498603344,1513.42210699194,2140.60677890344,3449.67914026219,0.044378038530379,-192.667186911996,111.190774456476,21.3727231369922,26.398341014806,-0.646121834672233,23.4867362648418,-25.4645511593238,16.9377314508049,-16.9770547568442,5.78863560221901,-25.7302061741679,-5.0447266901496,-17.6318197805022,-7.92168707224091,-15.1524040278459,-12.342545621243,-17.2277651517989,-7.77172777022105,-13.0339606201808,-17.9457499971967,blues
blues,71.77734375,36,0.291308001860246,0.141795814037323,1459.07848273443,1388.91331165023,2795.61642862326,0.073027903081463,-190.14946994735,130.296951029407,-36.3441383108685,33.0130503592064,11.1069355251526,-0.615158306647951,-20.8620095366165,0.270091123849146,-6.48975972948537,-5.51709320060555,-7.84032799160835,-3.12567835167699,-6.59311817171141,-9.94226763890126,-6.53722394684333,-10.0647546747,-10.9121712311012,-6.97247891491168,-3.44903336024132,-6.49551060701172,blues
blues,63.0240091463415,28,0.404779002059351,0.141191184520721,1070.1199533246,1596.33394776268,2185.02845409854,0.033308944465944,-199.431144362273,150.099217792542,5.64759431598809,26.8719274531992,1.75446257350835,14.2383442310664,-4.83088217332001,9.29796526125144,-0.757741165757352,8.14901219072634,-3.19631353720491,6.08767594250624,-2.47642048865115,-1.07389039515317,-2.87477740911627,0.780976292587013,-3.31693219086932,0.637980873356102,-0.619689823478306,-3.408233245472,blues
blues,129.19921875,64,0.39902548209622,0.127310633659363,2155.65492263755,2372.40360414164,5012.01969300261,0.087165383731618,-109.165355109461,100.621500131736,-8.61472085506729,47.3584750420803,-6.5559598143244,39.6136148845359,-8.51813434852663,29.5646724656132,-16.5759615278571,13.1656343677019,-24.2097934307075,6.58577405806475,-8.64262099470405,4.91225860019022,-15.4428037708438,1.53875036605901,-6.73247438416931,1.41777406986448,-3.96175046979813,3.28746026834492,blues
blues,83.3543346774194,39,0.391009886618797,0.063084654510021,918.4054526567,1437.60918942625,1599.67366032556,0.032318020752709,-332.482335976441,128.042922358287,28.9366921872553,41.8283531816014,31.281250310171,23.3530773887955,5.81631003035199,8.99206466265068,-3.84662723306728,3.73348361250955,-0.858986722330528,-0.42421746570656,1.49561023609079,-1.55577381638162,-0.837087136531291,2.15645523880313,-3.89982272925057,-4.19885685226857,-5.93010193759773,-3.43442857947338,blues
blues,184.5703125,92,0.262248463753482,0.135938987135887,1536.78307588472,2157.13809990356,3601.02822507498,0.045700403928019,-217.211217357326,105.791175504471,15.6186138843719,25.2630603065943,-1.43799813976474,30.1953948934596,-17.713642887555,17.3214994861198,-27.2095399994665,4.33982852986089,-20.0634293258858,-10.695904806862,-14.2248822857854,-5.1562124174722,-3.47157824734245,-6.18427870220391,-15.3253198645276,-6.8457791643955,-9.82835521531673,-13.9413919818062,blues
blues,69.8374155405405,34,0.30234642657348,0.103467583656311,1831.94236759667,1729.4832411267,3480.9372845818,0.094039869751355,-177.86904821442,118.196916160778,-17.5506726419353,30.758634558,-21.742746024839,11.9038018048665,-20.7342485741024,3.1805972716432,-8.58348373160543,-0.936487501438834,-11.776273310384,-2.42061462611375,-9.33936468732217,-9.93932489233774,-3.90989209319432,-5.57062471542768,-1.83902321181516,-2.778421089394,-3.04686614873934,-8.11580902166066,blues
blues,78.3025568181818,39,0.291884390446874,0.116569928824902,2371.09927779278,2209.69934577183,5004.1114074896,0.125140966645704,-121.408844564917,96.1060798600063,-19.6132549161181,48.0116538485603,-38.7987001889458,24.7467503237263,-32.9335879067932,8.09936239375634,-17.798166866577,6.10944920599701,-19.9865430286778,6.79361595945171,-19.3338820735529,-0.114446632862971,-12.2504331155438,-4.92743814867273,-10.4095805352812,-2.04956585530509,-1.76821077141921,-3.96215861451721,blues
blues,184.5703125,92,0.280714294418799,0.102001555263996,1210.19791701055,1497.82280924464,2522.10141586445,0.052482675841718,-227.264776994875,137.762369981783,-14.5004591056228,63.5568766700477,5.62669944247837,11.9615892012603,1.90622112469181,-1.88076755561583,-7.60911269601153,-2.47059472435663,-2.88414547539563,-9.43281471754703,-10.9169145668815,3.56943590953714,4.13958317384573,0.092946421643687,-2.97292788214047,-1.37693998592027,7.55049868271453,-3.03251846164755,blues
blues,123.046875,60,0.365864945918589,0.124990902841091,1245.60939502007,1634.41502880758,2517.68477590461,0.048826613293344,-212.790367809772,139.057365781825,9.459220940014,35.4412944341181,12.7175573320681,20.4138452109472,-5.57022343883211,10.8857787828592,-8.73510062936831,8.05460620910498,0.166727529734215,2.6407175993286,-1.02501630763776,-1.40693193407426,-4.7048016044039,1.1386132574222,-9.47210102265518,-2.1873136116624,-4.1005366647468,-3.35278370419273,blues
blues,83.3543346774194,40,0.409037127504873,0.142438098788261,1719.21316266369,2031.64388358174,3781.3188015492,0.064027579576238,-121.361023549735,122.513115843988,-14.7421296860122,46.1434443536614,-8.16533368487465,20.1765262288425,-19.1724784245114,23.0556167425378,-11.8305025246045,21.1770088252614,-6.72119045545815,7.01094493016726,-12.7418330153247,5.06600486820184,-5.17547793301708,-1.44402459647665,-7.03707015902724,2.69745118426121,3.40980857873563,-2.69835283318023,blues
blues,103.359375,50,0.306928315051741,0.103913925588131,2595.53800609876,2519.29611859045,5660.40743895729,0.12924562814435,-118.665231250834,87.6009601038915,6.56341394558734,45.0942866055117,-38.9034506911051,20.8159686865245,-26.8529896381323,13.7917103429052,-17.2341605647413,5.10499133805578,-15.705421540461,3.97841312285057,-27.5423085043455,3.05048912254058,-15.9469737030726,10.8685598578897,-12.6469664040626,2.82074779580428,-13.3370951956457,-4.37553899022235,blues
